category,item_price_brl,avg_review_score
perfumery,274.0,5.0
perfumery,56.99,5.0
housewares,32.9,1.0
telephony,21.99,5.0
computers_accessories,109.9,5.0
construction_tools_lights,250.0,4.0
health_beauty,36.0,5.0
health_beauty,27.9,5.0
telephony,39.99,5.0
home_confort,230.0,3.0
bed_bath_table,210.0,3.0
bed_bath_table,210.0,3.0
bed_bath_table,199.0,1.0
housewares,71.0,5.0
electronics,12.25,5.0
food,56.97,5.0
musical_instruments,278.77,3.0
cool_stuff,45.0,4.0
health_beauty,121.9,1.0
baby,169.9,2.0
toys,154.9,5.0
home_appliances,89.25,5.0
stationery,38.0,4.0
fashion_bags_accessories,49.9,4.0
sports_leisure,59.9,5.0
health_beauty,299.9,1.0
bed_bath_table,34.9,5.0
bed_bath_table,69.0,5.0
sports_leisure,193.0,5.0
unknown,165.0,4.0
health_beauty,29.9,4.0
bed_bath_table,169.9,1.0
health_beauty,299.9,3.0
bed_bath_table,199.0,5.0
bed_bath_table,210.0,1.0
watches_gifts,149.0,2.0
housewares,46.99,5.0
housewares,46.99,5.0
stationery,32.0,2.0
health_beauty,65.5,2.0
toys,66.99,5.0
health_beauty,6.0,5.0
watches_gifts,500.0,4.0
auto,82.9,1.0
sports_leisure,189.9,4.0
fashion_bags_accessories,35.7,5.0
baby,76.9,5.0
telephony,45.95,5.0
health_beauty,54.0,5.0
computers_accessories,28.0,5.0
home_confort,89.9,1.0
home_appliances,40.0,1.0
housewares,158.0,5.0
stationery,97.9,5.0
toys,49.9,5.0
food_drink,60.0,5.0
furniture_decor,118.9,5.0
books_technical,14.95,5.0
electronics,153.0,5.0
housewares,49.9,3.0
sports_leisure,51.9,5.0
bed_bath_table,54.9,5.0
housewares,79.9,5.0
sports_leisure,219.99,5.0
sports_leisure,104.0,5.0
computers_accessories,67.9,5.0
watches_gifts,669.99,5.0
bed_bath_table,47.9,4.0
consoles_games,38.0,5.0
health_beauty,23.99,3.0
construction_tools_construction,121.9,3.0
construction_tools_construction,121.9,3.0
construction_tools_construction,121.9,3.0
auto,143.8,5.0
luggage_accessories,258.9,5.0
garden_tools,66.38,5.0
garden_tools,66.38,5.0
garden_tools,66.38,5.0
garden_tools,66.38,5.0
computers_accessories,239.99,5.0
industry_commerce_and_business,79.0,4.0
sports_leisure,129.99,5.0
construction_tools_construction,119.0,5.0
watches_gifts,109.9,5.0
garden_tools,104.36,5.0
garden_tools,104.36,5.0
garden_tools,104.36,5.0
toys,150.0,5.0
construction_tools_construction,38.9,5.0
housewares,69.0,5.0
baby,24.99,2.0
housewares,129.0,5.0
office_furniture,119.99,5.0
health_beauty,59.95,4.0
telephony,25.99,2.0
office_furniture,126.99,4.0
office_furniture,126.99,4.0
furniture_living_room,99.0,2.0
perfumery,98.9,5.0
auto,30.0,5.0
furniture_living_room,103.97,3.0
furniture_living_room,103.97,3.0
furniture_living_room,103.97,3.0
furniture_living_room,103.97,3.0
telephony,219.99,5.0
electronics,30.0,5.0
health_beauty,58.99,5.0
housewares,99.9,5.0
housewares,99.9,5.0
construction_tools_construction,24.99,2.0
art,6499.0,5.0
bed_bath_table,39.9,5.0
perfumery,397.9,5.0
bed_bath_table,94.9,5.0
housewares,24.95,4.0
auto,167.0,4.0
watches_gifts,224.8,5.0
health_beauty,110.0,5.0
perfumery,39.9,5.0
telephony,39.89,4.0
health_beauty,12.99,5.0
health_beauty,54.6,5.0
health_beauty,64.99,5.0
electronics,19.9,5.0
health_beauty,326.16,4.0
bed_bath_table,195.0,4.0
health_beauty,104.99,5.0
furniture_decor,38.4,4.0
furniture_decor,89.91,1.0
auto,79.9,5.0
watches_gifts,690.0,5.0
office_furniture,196.99,5.0
health_beauty,100.99,3.0
housewares,58.9,1.0
bed_bath_table,79.9,5.0
health_beauty,66.99,5.0
housewares,25.9,4.0
furniture_living_room,103.97,4.0
furniture_living_room,103.97,4.0
electronics,185.0,5.0
electronics,185.0,5.0
baby,249.0,3.0
housewares,17.37,4.0
health_beauty,88.0,1.0
health_beauty,325.0,5.0
furniture_decor,166.94,1.0
health_beauty,99.9,5.0
computers_accessories,49.9,3.0
art,99.99,5.0
perfumery,349.9,5.0
housewares,59.2,5.0
electronics,19.9,4.0
sports_leisure,18.0,5.0
sports_leisure,219.0,4.0
toys,279.99,3.0
housewares,35.9,2.0
health_beauty,122.99,5.0
luggage_accessories,48.0,5.0
furniture_decor,25.9,5.0
sports_leisure,47.0,2.0
health_beauty,209.99,3.0
home_appliances,69.9,4.0
toys,120.9,5.0
stationery,29.9,5.0
perfumery,179.1,5.0
construction_tools_construction,141.4,5.0
bed_bath_table,69.99,5.0
construction_tools_construction,99.9,5.0
construction_tools_construction,335.9,5.0
construction_tools_construction,99.9,5.0
housewares,139.0,1.0
unknown,39.0,1.0
bed_bath_table,179.9,5.0
office_furniture,199.9,5.0
health_beauty,58.99,5.0
auto,18.99,5.0
auto,29.99,5.0
auto,33.9,5.0
auto,12.5,5.0
bed_bath_table,79.9,1.0
bed_bath_table,79.9,1.0
food,98.99,4.0
audio,499.99,5.0
health_beauty,37.9,1.0
luggage_accessories,82.9,5.0
bed_bath_table,215.0,4.0
watches_gifts,155.97,5.0
garden_tools,59.9,5.0
baby,157.89,5.0
toys,89.9,1.0
computers_accessories,67.0,4.0
cool_stuff,239.99,1.0
furniture_decor,49.5,5.0
telephony,13.98,5.0
furniture_decor,107.9,3.0
housewares,18.9,5.0
home_appliances,10.5,5.0
computers_accessories,46.99,5.0
housewares,47.9,3.0
auto,379.9,5.0
bed_bath_table,69.9,3.0
garden_tools,53.9,5.0
furniture_decor,29.9,5.0
housewares,129.99,5.0
bed_bath_table,47.9,5.0
housewares,72.0,5.0
unknown,29.99,5.0
sports_leisure,33.9,5.0
small_appliances,109.0,2.0
housewares,22.9,5.0
toys,139.0,5.0
sports_leisure,149.9,5.0
perfumery,120.0,5.0
auto,199.9,1.0
bed_bath_table,149.9,5.0
pet_shop,34.99,4.0
garden_tools,3105.0,5.0
furniture_decor,59.81,5.0
health_beauty,199.89,3.0
watches_gifts,145.0,4.0
computers_accessories,49.9,4.0
watches_gifts,539.0,5.0
bed_bath_table,89.9,5.0
telephony,117.0,1.0
health_beauty,66.99,4.0
telephony,21.99,3.0
electronics,19.9,5.0
watches_gifts,14.9,5.0
food,15.32,5.0
computers_accessories,19.7,4.0
computers_accessories,109.99,5.0
computers_accessories,79.9,1.0
bed_bath_table,24.9,5.0
housewares,62.0,5.0
bed_bath_table,67.5,4.0
furniture_decor,105.0,5.0
health_beauty,45.0,5.0
toys,199.99,5.0
garden_tools,59.9,5.0
garden_tools,59.9,5.0
cool_stuff,86.8,5.0
furniture_living_room,114.97,5.0
computers_accessories,179.9,3.0
housewares,59.9,5.0
home_appliances_2,139.0,5.0
toys,597.9,2.0
furniture_decor,39.0,5.0
musical_instruments,107.0,4.0
musical_instruments,107.0,4.0
musical_instruments,107.0,4.0
computers_accessories,68.9,5.0
computers_accessories,68.9,5.0
telephony,27.99,3.0
telephony,6.9,1.0
cool_stuff,44.99,4.0
health_beauty,101.49,5.0
garden_tools,120.0,5.0
bed_bath_table,149.9,4.0
books_general_interest,39.99,5.0
watches_gifts,222.0,4.0
bed_bath_table,55.0,5.0
pet_shop,110.0,5.0
perfumery,84.99,5.0
bed_bath_table,299.9,3.0
bed_bath_table,34.0,5.0
bed_bath_table,34.0,5.0
bed_bath_table,89.9,5.0
housewares,104.9,4.0
garden_tools,99.0,5.0
electronics,9.0,5.0
sports_leisure,69.9,5.0
home_construction,112.9,3.0
housewares,89.18,5.0
sports_leisure,45.99,5.0
watches_gifts,35.0,5.0
housewares,92.4,5.0
housewares,379.99,3.0
watches_gifts,49.0,5.0
baby,40.0,5.0
cool_stuff,99.9,2.0
electronics,13.2,4.0
musical_instruments,1058.0,5.0
health_beauty,23.99,3.0
sports_leisure,97.9,5.0
perfumery,174.56,5.0
luggage_accessories,109.9,5.0
costruction_tools_garden,28.45,3.0
costruction_tools_garden,28.45,3.0
furniture_decor,40.0,4.0
telephony,24.99,5.0
fashion_bags_accessories,19.9,5.0
pet_shop,530.0,5.0
bed_bath_table,43.8,5.0
computers_accessories,79.9,3.0
housewares,29.9,4.0
sports_leisure,89.5,5.0
bed_bath_table,205.0,5.0
auto,27.9,4.0
cool_stuff,58.9,5.0
baby,329.0,5.0
computers,619.99,4.0
computers,619.99,4.0
computers,619.99,4.0
health_beauty,349.9,2.0
toys,59.9,1.0
toys,59.9,1.0
furniture_decor,108.9,1.0
furniture_decor,108.9,1.0
perfumery,179.0,5.0
housewares,18.9,3.0
cool_stuff,599.0,4.0
food_drink,119.9,5.0
health_beauty,110.32,5.0
bed_bath_table,65.9,2.0
toys,165.9,5.0
housewares,44.99,1.0
housewares,98.0,1.0
fixed_telephony,29.9,5.0
auto,155.0,4.0
health_beauty,29.9,5.0
toys,89.9,5.0
telephony,25.77,1.0
telephony,25.77,1.0
health_beauty,79.9,5.0
bed_bath_table,61.49,5.0
bed_bath_table,52.64,5.0
health_beauty,599.0,5.0
watches_gifts,55.0,4.0
furniture_decor,38.9,1.0
computers_accessories,79.9,5.0
perfumery,385.0,1.0
furniture_decor,79.9,5.0
watches_gifts,108.0,5.0
furniture_living_room,139.9,4.0
furniture_decor,119.9,5.0
baby,79.9,5.0
health_beauty,71.3,4.0
books_technical,109.0,5.0
stationery,89.0,5.0
garden_tools,220.0,4.0
flowers,59.9,5.0
bed_bath_table,61.0,5.0
perfumery,35.9,5.0
electronics,17.99,5.0
sports_leisure,35.9,5.0
bed_bath_table,259.9,5.0
unknown,157.77,5.0
telephony,12.67,5.0
musical_instruments,59.9,5.0
musical_instruments,34.99,5.0
office_furniture,139.99,4.0
bed_bath_table,135.0,5.0
computers_accessories,42.6,5.0
pet_shop,89.7,5.0
auto,28.75,2.0
bed_bath_table,69.2,5.0
telephony,24.99,5.0
computers_accessories,149.87,1.0
computers_accessories,149.87,1.0
fashion_bags_accessories,29.99,5.0
unknown,59.0,4.0
unknown,59.0,4.0
luggage_accessories,109.9,4.0
garden_tools,59.9,5.0
auto,19.9,5.0
sports_leisure,169.0,5.0
health_beauty,150.0,3.0
health_beauty,54.9,3.0
baby,200.0,5.0
health_beauty,110.99,3.0
computers_accessories,48.9,3.0
telephony,29.99,5.0
toys,129.79,4.0
watches_gifts,510.0,2.0
sports_leisure,35.0,3.0
bed_bath_table,59.9,5.0
perfumery,56.99,4.0
bed_bath_table,83.79,5.0
toys,109.8,4.0
bed_bath_table,160.0,5.0
telephony,59.0,5.0
cool_stuff,249.99,5.0
baby,213.0,5.0
bed_bath_table,59.9,5.0
bed_bath_table,59.9,5.0
housewares,99.9,3.0
perfumery,37.9,5.0
office_furniture,137.99,4.0
computers_accessories,25.86,1.0
stationery,15.99,5.0
sports_leisure,29.9,4.0
watches_gifts,199.0,5.0
furniture_living_room,103.99,4.0
furniture_living_room,103.99,4.0
furniture_living_room,103.99,4.0
furniture_living_room,103.99,4.0
furniture_living_room,103.99,4.0
furniture_living_room,103.99,4.0
books_general_interest,115.0,5.0
garden_tools,103.12,5.0
perfumery,179.0,5.0
home_construction,34.9,5.0
consoles_games,24.5,5.0
cool_stuff,99.9,5.0
housewares,49.0,5.0
telephony,49.99,4.0
health_beauty,69.49,5.0
fashion_underwear_beach,59.9,5.0
housewares,49.0,5.0
housewares,49.0,5.0
unknown,219.99,4.0
market_place,134.89,5.0
toys,299.99,1.0
health_beauty,61.99,5.0
computers_accessories,177.9,5.0
computers_accessories,177.9,5.0
computers_accessories,177.9,5.0
housewares,165.0,5.0
furniture_decor,45.9,1.0
furniture_decor,39.9,4.0
pet_shop,59.99,1.0
electronics,9.0,5.0
bed_bath_table,127.0,4.0
telephony,119.99,5.0
bed_bath_table,65.15,5.0
health_beauty,414.62,5.0
furniture_decor,104.0,1.0
toys,39.0,5.0
garden_tools,49.0,3.0
bed_bath_table,169.9,5.0
health_beauty,28.9,5.0
bed_bath_table,56.0,5.0
bed_bath_table,79.0,5.0
bed_bath_table,79.0,5.0
bed_bath_table,56.0,5.0
home_appliances,35.9,5.0
telephony,19.99,3.0
market_place,322.75,5.0
fixed_telephony,139.9,4.0
fashion_bags_accessories,39.9,4.0
computers,670.0,5.0
baby,47.9,5.0
watches_gifts,99.9,5.0
fashion_bags_accessories,69.0,4.0
sports_leisure,169.9,5.0
computers_accessories,109.9,5.0
art,139.99,5.0
furniture_decor,299.0,5.0
cool_stuff,199.0,5.0
health_beauty,48.9,5.0
toys,64.99,4.0
sports_leisure,89.99,5.0
electronics,24.5,5.0
housewares,59.9,4.0
electronics,23.7,5.0
garden_tools,179.0,4.0
sports_leisure,59.0,5.0
toys,32.99,5.0
bed_bath_table,89.9,4.0
computers_accessories,75.0,1.0
bed_bath_table,159.9,5.0
computers_accessories,34.99,5.0
toys,169.9,5.0
toys,49.99,5.0
baby,39.99,5.0
auto,108.9,4.0
housewares,49.99,5.0
watches_gifts,55.0,4.0
pet_shop,57.99,4.0
watches_gifts,185.0,5.0
computers_accessories,225.91,1.0
computers_accessories,219.0,1.0
computers_accessories,199.0,1.0
construction_tools_construction,38.9,1.0
cool_stuff,199.98,5.0
health_beauty,79.99,4.0
health_beauty,1050.0,4.0
watches_gifts,197.99,5.0
audio,590.0,5.0
bed_bath_table,94.9,5.0
bed_bath_table,94.9,5.0
health_beauty,64.9,5.0
watches_gifts,2150.0,4.0
housewares,85.0,4.0
sports_leisure,58.9,5.0
housewares,89.9,3.0
electronics,21.9,1.0
stationery,89.9,2.0
housewares,45.9,5.0
food,93.0,5.0
furniture_decor,114.9,5.0
furniture_decor,114.9,5.0
housewares,167.99,4.0
computers_accessories,53.99,5.0
fashio_female_clothing,93.9,1.0
bed_bath_table,126.0,4.0
agro_industry_and_commerce,412.0,5.0
watches_gifts,29.0,1.0
auto,89.58,3.0
auto,63.5,4.0
costruction_tools_garden,56.9,5.0
watches_gifts,199.9,5.0
sports_leisure,82.99,5.0
toys,139.0,5.0
telephony,29.99,1.0
computers_accessories,58.0,4.0
sports_leisure,99.9,5.0
computers_accessories,25.9,1.0
baby,889.0,5.0
garden_tools,45.6,5.0
sports_leisure,59.45,1.0
sports_leisure,59.45,1.0
auto,115.0,5.0
small_appliances,297.0,3.0
watches_gifts,29.0,5.0
sports_leisure,45.9,5.0
bed_bath_table,59.9,5.0
auto,29.99,4.0
home_appliances,30.0,5.0
toys,409.99,5.0
health_beauty,119.9,5.0
stationery,214.9,1.0
sports_leisure,49.99,4.0
baby,47.9,5.0
bed_bath_table,89.9,5.0
health_beauty,29.99,5.0
health_beauty,29.99,5.0
bed_bath_table,193.99,5.0
telephony,29.99,5.0
bed_bath_table,39.9,5.0
small_appliances,759.05,5.0
furniture_decor,59.9,1.0
watches_gifts,67.9,3.0
sports_leisure,67.9,5.0
auto,169.99,4.0
fashion_bags_accessories,69.0,4.0
health_beauty,89.9,5.0
home_appliances,35.6,5.0
home_construction,129.95,5.0
auto,1199.9,5.0
stationery,24.9,2.0
housewares,79.9,1.0
auto,99.0,1.0
auto,99.0,1.0
garden_tools,43.9,1.0
health_beauty,59.9,5.0
bed_bath_table,89.9,5.0
small_appliances_home_oven_and_coffee,1499.0,5.0
sports_leisure,180.49,5.0
electronics,19.9,4.0
home_confort,77.9,5.0
toys,269.9,5.0
toys,45.0,5.0
auto,170.0,5.0
sports_leisure,149.9,4.0
auto,56.54,5.0
sports_leisure,261.0,5.0
art,248.0,5.0
watches_gifts,689.0,5.0
computers_accessories,16.99,4.0
cool_stuff,215.0,1.0
home_appliances,35.7,5.0
sports_leisure,64.8,3.0
sports_leisure,9.99,4.0
sports_leisure,9.99,4.0
housewares,129.99,5.0
audio,79.0,4.0
audio,79.0,4.0
computers_accessories,124.85,2.0
electronics,23.7,5.0
perfumery,19.99,2.0
perfumery,7.0,2.0
health_beauty,79.99,5.0
telephony,189.0,5.0
cool_stuff,25.0,5.0
computers_accessories,499.0,1.0
computers_accessories,499.0,1.0
electronics,13.7,1.0
perfumery,56.99,4.0
fashion_bags_accessories,19.9,5.0
watches_gifts,149.0,3.0
watches_gifts,178.0,5.0
housewares,179.0,4.0
health_beauty,30.0,5.0
furniture_decor,59.9,5.0
garden_tools,59.9,4.0
garden_tools,59.9,4.0
home_appliances_2,522.5,4.0
computers_accessories,18.99,5.0
fashion_bags_accessories,69.0,5.0
cool_stuff,269.0,4.0
electronics,24.35,4.0
telephony,35.0,4.0
telephony,45.0,4.0
telephony,29.9,4.0
telephony,19.9,4.0
bed_bath_table,163.99,5.0
health_beauty,35.0,5.0
telephony,130.0,4.0
housewares,104.0,5.0
furniture_decor,100.0,1.0
toys,12.0,4.0
computers_accessories,75.9,5.0
cool_stuff,49.9,4.0
sports_leisure,69.9,5.0
garden_tools,34.9,4.0
perfumery,146.21,1.0
luggage_accessories,118.9,5.0
computers_accessories,149.9,5.0
sports_leisure,138.5,5.0
sports_leisure,189.9,4.0
housewares,159.9,5.0
computers_accessories,39.9,4.0
furniture_decor,9.9,1.0
furniture_decor,9.9,1.0
furniture_decor,9.9,1.0
furniture_decor,9.9,1.0
furniture_decor,9.9,1.0
fixed_telephony,812.99,5.0
fashion_bags_accessories,34.9,5.0
garden_tools,117.9,4.0
unknown,122.99,2.0
stationery,136.9,5.0
fashion_bags_accessories,29.99,5.0
perfumery,229.9,5.0
perfumery,49.99,4.0
toys,89.9,3.0
stationery,129.0,4.0
housewares,140.0,5.0
fashion_shoes,29.9,5.0
bed_bath_table,147.0,5.0
computers_accessories,27.9,4.0
computers_accessories,120.0,4.0
furniture_decor,35.99,1.0
bed_bath_table,39.97,2.0
health_beauty,14.9,1.0
electronics,15.0,5.0
computers_accessories,26.9,5.0
housewares,89.99,5.0
housewares,89.99,5.0
housewares,89.99,5.0
toys,25.9,2.0
housewares,49.0,5.0
housewares,49.0,5.0
furniture_decor,113.9,5.0
office_furniture,239.99,2.0
baby,187.0,5.0
auto,59.9,5.0
bed_bath_table,28.99,5.0
cool_stuff,199.0,5.0
housewares,28.45,5.0
bed_bath_table,168.98,5.0
bed_bath_table,58.67,5.0
bed_bath_table,58.67,5.0
bed_bath_table,58.67,5.0
bed_bath_table,58.67,5.0
bed_bath_table,168.98,5.0
computers_accessories,179.9,4.0
pet_shop,299.0,3.0
pet_shop,299.0,3.0
pet_shop,299.0,3.0
bed_bath_table,86.9,5.0
pet_shop,139.0,5.0
furniture_decor,109.7,4.0
consoles_games,39.9,4.0
health_beauty,66.99,5.0
telephony,18.99,3.0
health_beauty,159.9,5.0
garden_tools,49.9,5.0
bed_bath_table,89.0,5.0
sports_leisure,22.5,2.0
baby,35.99,5.0
computers_accessories,31.25,5.0
computers_accessories,31.25,5.0
computers_accessories,31.25,5.0
computers_accessories,31.25,5.0
toys,45.99,3.0
bed_bath_table,142.9,4.0
books_general_interest,29.9,1.0
telephony,27.99,5.0
telephony,17.99,4.0
housewares,69.9,1.0
computers_accessories,59.99,2.0
air_conditioning,149.9,5.0
air_conditioning,149.9,5.0
furniture_decor,69.9,5.0
cool_stuff,599.9,1.0
bed_bath_table,85.0,5.0
health_beauty,198.0,5.0
telephony,39.99,5.0
pet_shop,35.9,5.0
watches_gifts,129.0,5.0
watches_gifts,129.0,5.0
health_beauty,27.9,5.0
cool_stuff,99.9,5.0
unknown,55.3,5.0
office_furniture,61.5,5.0
health_beauty,399.0,5.0
stationery,12.99,5.0
housewares,89.5,5.0
furniture_decor,37.5,5.0
bed_bath_table,149.9,5.0
health_beauty,86.0,5.0
computers_accessories,27.9,5.0
computers,790.0,5.0
computers,790.0,5.0
computers,790.0,5.0
fashion_shoes,199.7,5.0
garden_tools,107.0,4.0
garden_tools,107.0,4.0
bed_bath_table,75.99,1.0
telephony,855.0,4.0
computers_accessories,155.0,4.0
computers_accessories,155.0,4.0
watches_gifts,198.0,5.0
garden_tools,49.9,3.0
garden_tools,49.9,3.0
furniture_decor,52.9,5.0
electronics,39.0,1.0
electronics,39.0,1.0
furniture_decor,169.0,1.0
health_beauty,527.9,4.0
auto,143.8,4.0
auto,20.0,5.0
garden_tools,49.9,5.0
furniture_decor,24.9,5.0
furniture_decor,24.9,5.0
furniture_decor,29.9,5.0
furniture_decor,29.9,5.0
perfumery,159.9,5.0
telephony,189.9,5.0
stationery,127.0,5.0
watches_gifts,309.9,5.0
construction_tools_lights,228.0,5.0
furniture_decor,89.9,4.0
furniture_decor,89.9,4.0
bed_bath_table,103.0,5.0
toys,79.99,5.0
bed_bath_table,89.9,3.0
watches_gifts,78.0,4.0
housewares,71.71,5.0
health_beauty,43.48,5.0
bed_bath_table,89.9,5.0
fashion_male_clothing,59.9,4.0
sports_leisure,89.9,5.0
garden_tools,179.0,1.0
housewares,88.0,5.0
bed_bath_table,124.99,5.0
fashion_bags_accessories,49.0,5.0
pet_shop,105.0,5.0
auto,117.3,5.0
health_beauty,249.9,5.0
cool_stuff,119.99,5.0
bed_bath_table,99.9,3.0
stationery,79.0,5.0
furniture_decor,369.95,4.0
auto,155.7,3.0
audio,269.0,5.0
baby,43.0,5.0
health_beauty,99.0,5.0
furniture_decor,165.0,5.0
luggage_accessories,149.99,1.0
watches_gifts,159.99,5.0
bed_bath_table,69.0,5.0
computers_accessories,27.9,5.0
baby,9.99,4.0
bed_bath_table,19.99,4.0
auto,15.0,3.0
electronics,192.9,5.0
health_beauty,399.0,4.0
electronics,36.5,5.0
cool_stuff,129.0,3.0
office_furniture,99.9,3.0
toys,120.0,5.0
housewares,82.94,1.0
sports_leisure,23.99,5.0
unknown,104.9,3.0
telephony,29.99,5.0
health_beauty,89.9,4.0
telephony,24.99,5.0
bed_bath_table,89.9,5.0
telephony,27.99,3.0
perfumery,39.0,5.0
auto,139.0,5.0
unknown,122.99,5.0
bed_bath_table,47.6,1.0
sports_leisure,107.0,5.0
furniture_mattress_and_upholstery,110.0,5.0
sports_leisure,69.9,1.0
auto,16.9,4.0
housewares,149.97,5.0
health_beauty,79.0,5.0
bed_bath_table,40.0,5.0
stationery,64.0,5.0
home_construction,119.85,5.0
stationery,15.99,4.0
stationery,15.99,4.0
stationery,15.99,4.0
telephony,42.99,3.0
garden_tools,105.25,5.0
watches_gifts,199.0,4.0
computers_accessories,22.99,5.0
toys,129.99,5.0
bed_bath_table,75.5,5.0
fashion_bags_accessories,129.99,5.0
furniture_decor,89.18,5.0
luggage_accessories,19.99,5.0
stationery,89.0,5.0
pet_shop,51.99,5.0
electronics,19.9,5.0
garden_tools,126.99,5.0
housewares,32.0,4.0
fashion_shoes,71.82,4.0
toys,86.99,2.0
cool_stuff,229.99,5.0
bed_bath_table,199.9,5.0
toys,74.9,3.0
computers,1200.0,1.0
health_beauty,122.99,5.0
furniture_decor,39.9,1.0
furniture_decor,39.9,1.0
furniture_decor,39.9,1.0
furniture_decor,39.9,1.0
market_place,72.9,5.0
books_general_interest,32.9,5.0
books_general_interest,34.9,5.0
furniture_decor,89.18,4.0
furniture_decor,89.18,4.0
auto,69.9,3.0
books_general_interest,87.0,1.0
sports_leisure,99.0,3.0
cool_stuff,129.99,5.0
cool_stuff,139.9,4.0
watches_gifts,119.0,4.0
cool_stuff,475.6,5.0
bed_bath_table,42.0,4.0
furniture_decor,119.0,1.0
sports_leisure,91.0,5.0
cool_stuff,148.0,5.0
housewares,47.9,3.0
sports_leisure,189.9,5.0
sports_leisure,189.9,5.0
market_place,59.9,5.0
unknown,129.77,5.0
health_beauty,23.99,5.0
telephony,49.0,5.0
stationery,179.99,5.0
health_beauty,1499.65,5.0
watches_gifts,619.99,1.0
luggage_accessories,36.9,3.0
health_beauty,264.99,4.0
home_appliances,10.1,4.0
sports_leisure,79.9,4.0
furniture_decor,275.31,5.0
computers_accessories,34.9,5.0
auto,90.0,5.0
fashion_bags_accessories,94.0,5.0
telephony,18.9,5.0
sports_leisure,19.49,5.0
health_beauty,63.0,5.0
cool_stuff,1013.4,5.0
electronics,12.25,1.0
housewares,15.0,4.0
housewares,89.9,4.0
cool_stuff,152.9,5.0
computers_accessories,69.0,5.0
health_beauty,34.9,5.0
industry_commerce_and_business,45.0,4.0
industry_commerce_and_business,45.0,4.0
baby,46.33,5.0
baby,149.33,5.0
perfumery,145.3,3.0
home_construction,39.95,5.0
home_construction,39.95,5.0
telephony,29.99,1.0
perfumery,13.99,1.0
construction_tools_construction,299.9,1.0
construction_tools_construction,299.9,1.0
auto,98.7,5.0
auto,98.7,5.0
auto,139.99,5.0
auto,139.99,5.0
housewares,1799.0,5.0
garden_tools,59.0,5.0
health_beauty,110.0,4.0
telephony,75.0,5.0
auto,315.0,4.0
pet_shop,179.99,4.0
auto,29.99,5.0
computers_accessories,75.9,5.0
computers_accessories,75.9,5.0
bed_bath_table,114.9,1.0
stationery,39.99,3.0
furniture_decor,49.99,3.0
electronics,12.25,5.0
office_furniture,149.99,1.0
fashion_bags_accessories,49.0,5.0
perfumery,117.0,4.0
health_beauty,750.0,5.0
cool_stuff,229.99,1.0
fashion_male_clothing,139.9,1.0
sports_leisure,19.9,5.0
garden_tools,59.9,4.0
toys,41.8,5.0
auto,57.9,5.0
sports_leisure,21.0,5.0
health_beauty,19.9,5.0
furniture_decor,35.0,5.0
garden_tools,34.9,5.0
electronics,117.0,5.0
health_beauty,119.99,5.0
sports_leisure,19.49,5.0
garden_tools,99.9,5.0
sports_leisure,39.6,3.0
food,56.97,4.0
telephony,18.98,1.0
furniture_decor,49.7,5.0
health_beauty,249.99,2.0
garden_tools,20.9,5.0
furniture_decor,32.99,1.0
health_beauty,35.99,5.0
bed_bath_table,34.9,5.0
auto,39.5,5.0
telephony,18.99,5.0
agro_industry_and_commerce,429.0,4.0
computers_accessories,31.9,1.0
musical_instruments,49.0,5.0
